fold,cell,n_atr,chi,u_enter,rho_base,lam,sharpe,max_drawdown,turnover,total_return,n_trades,psr,halted,on_front,feasible,selected,config_hash
1,5,7,1.5,0.25,0.0025,0.97,-108.04060722668027,0.12019300278800005,8742.80007465531,-0.12019300278800005,444.0,0.0,1.0,0,0,0,f71da9a9d7fa163154074cee3f056eac3544b61f868a7c68e46a8e05a8c7ca6c
1,6,7,1.5,0.25,0.005,0.94,-102.58768149941949,0.12011467319919988,8666.545434408856,-0.12011467319919988,394.0,0.0,1.0,0,0,0,9ec2bef369ff8f0c64ae2237b5206afc76df7ce5b199d25ead7236d5101c316d
1,7,7,1.5,0.25,0.005,0.97,-108.04479088021812,0.12022304794880001,8744.512407323919,-0.12022304794880001,444.0,0.0,1.0,0,0,0,b0c8362d68075c5ddcd890975bae458352d7c0f9f6d5fca222e054af0e3e09aa
1,8,7,1.5,0.3,0.0025,0.94,-85.01219226422582,0.10191280434043637,7235.546105179607,-0.10191280434043637,346.0,0.0,0.0,0,0,0,012001dfe07538487f22ce44f37af6eb3748a0ce9d15119d46fea983014d556b
1,9,7,1.5,0.3,0.0025,0.97,-85.56845035954802,0.09642713849110474,6807.817494771916,-0.09642713849110474,346.0,0.0,0.0,0,0,0,16fc272bdf5bc0bbc3f17ec831f90edfa28932d8e3ecfeeda402d2e211e69ea9
1,10,7,1.5,0.3,0.005,0.94,-85.01219226422582,0.10191280434043637,7235.546105179607,-0.10191280434043637,346.0,0.0,0.0,0,0,0,43c163fbfeae85671ca7e919c1676513e95817ffeb7102bf696edab7c6c3813e
1,11,7,1.5,0.3,0.005,0.97,-85.56845035954802,0.09642713849110474,6807.817494771916,-0.09642713849110474,346.0,0.0,0.0,0,0,0,1aa317c46f2319b3cd32423681a548c6c344bdf3aea95fa4eb51d8deb1ee422d
1,12,7,2.0,0.2,0.0025,0.94,-103.27991221604252,0.12021906157267681,8646.228831173883,-0.12021906157267681,445.0,0.0,1.0,0,0,0,bbc8913e2cfe81d85e60d2fe3b4999948fc47ae2fd4c94e784b90a917d80bd51
1,13,7,2.0,0.2,0.0025,0.97,-104.9446121672565,0.12033337973150537,8633.393774949858,-0.12033337973150537,465.0,0.0,1.0,0,0,0,b5d09ad172cd964dae5d225e6889d99b33b282ba601cb37b24631527d13bfa9d
1,14,7,2.0,0.2,0.005,0.94,-101.26827162388183,0.12004575025837638,8717.758258292419,-0.12004575025837638,433.0,0.0,1.0,0,0,0,5d08266a402129d84465208be50d9d64111974cf921c91a091b11b49ce753e43
1,15,7,2.0,0.2,0.005,0.97,-103.83328448714282,0.1201724230371195,8660.366432781382,-0.1201724230371195,453.0,0.0,1.0,0,0,0,c3d702f008a9789cd385289f5c451df0d20dfebc5b3bc1086a5173faab537024
1,16,7,2.0,0.25,0.0025,0.94,-103.20279416312681,0.12006375688826976,8568.826126596476,-0.12006375688826976,401.0,0.0,1.0,0,0,0,29e2446581db74ab5969d2241ddd4f21823fa8449f19edfb089241acdd38a96f
1,17,7,2.0,0.25,0.0025,0.97,-106.30639553527826,0.1200899130255968,8569.526809809571,-0.1200899130255968,440.0,0.0,1.0,0,0,0,1521cd2cea29509dfb1864271ce7ee89800b26462b102326dc8f783f31a221d4
1,18,7,2.0,0.25,0.005,0.94,-102.5732470467334,0.12017675602925815,8548.37349006752,-0.12017675602925815,391.0,0.0,1.0,0,0,0,e48b2d50f22fa8ae6242d2335a59554c7f050ea8ecc3bd9849ba3cf391e339f4
1,19,7,2.0,0.25,0.005,0.97,-106.01026036378,0.12006384402039694,8564.456441228496,-0.12006384402039694,436.0,0.0,1.0,0,0,0,7cd0938bf6ffeef578613e3d0f263543cd9e71a640227a0b4f5e987db1771816
1,20,7,2.0,0.3,0.0025,0.94,-82.83328535382623,0.10118186616033631,7122.542195254242,-0.10118186616033631,340.0,0.0,0.0,0,0,0,e68b63f05b03d2b05d0186e6057d8ccec32b01ee2685a729b7c7f92015e19073
1,21,7,2.0,0.3,0.0025,0.97,-83.14303171088804,0.09582981199660479,6693.177810491271,-0.09582981199660479,340.0,0.0,0.0,0,0,0,c1fd0694560996a42cf4e4b31a2227f884b96fdd06bee8ab9ee08807b3fbbf91
1,22,7,2.0,0.3,0.005,0.94,-82.81879707564408,0.10132571787723643,7134.473140800285,-0.10132571787723643,340.0,0.0,0.0,0,0,0,43288fafe57f3dc0fbe4eb5b2a5abd1eabdb9554af8eb2fddc1a7010d9378630
1,23,7,2.0,0.3,0.005,0.97,-83.11754519424005,0.09582878006300488,6696.667912457742,-0.09582878006300488,340.0,0.0,0.0,0,0,0,1f8119b209c5c0a7b017bf845aa5c4febdc1ba74db12389b4870239549ab8b60
1,24,7,2.5,0.2,0.0025,0.94,-104.1963947786871,0.12033406558075843,8552.218848977616,-0.12033406558075843,464.0,0.0,1.0,0,0,0,0912a91152ec0bc4564a7e2f805586b71a9b88bd5c4af4cf3beb63a50b2d3b43
1,25,7,2.5,0.2,0.0025,0.97,-107.6399634802228,0.12020893275953937,8575.678519959814,-0.12020893275953937,484.0,0.0,1.0,0,0,0,65b02b60d0457c518e7b8bacc28954d0a2f7aa728208d8a103ffc841915da6d1
1,26,7,2.5,0.2,0.005,0.94,-100.51950294984292,0.1202651973496035,8684.17380604368,-0.1202651973496035,426.0,0.0,1.0,0,0,0,10ef4212d5a2d61e090ec6f6a3fcfa1bc659edcca5fb4553ef06cedb608269de
1,27,7,2.5,0.2,0.005,0.97,-104.05522392613253,0.12033009341714662,8626.708172149512,-0.12033009341714662,447.0,0.0,1.0,0,0,0,1e28a59c4894a92e1fe7787687eee5558bf231fb50efa54cba3a3f7c5a29f5ef
1,28,7,2.5,0.25,0.0025,0.94,-103.68642537398435,0.12031370359115667,8514.06364098605,-0.12031370359115667,418.0,0.0,1.0,0,0,0,475b25b6430005670f34617a95aec8128064995c28109cf719537ed3b6f3ac3a
1,29,7,2.5,0.25,0.0025,0.97,-100.95505174960962,0.12011877457237374,8504.210760682532,-0.12011877457237374,403.0,0.0,1.0,0,0,0,f600674e9c8298ddc5d837935e3d84e5dfd068cbe935dcd3faa08cbb76a0b474
1,30,7,2.5,0.25,0.005,0.94,-100.47865731287519,0.12014299831121789,8341.503175857439,-0.12014299831121789,384.0,0.0,1.0,0,0,0,ef7cb513e9c620e5aba6dfc2c8bab74f79bdfeb1662db14f6a8393c90f6e65c4
1,31,7,2.5,0.25,0.005,0.97,-104.87212928309042,0.1201128760952288,8455.977801315075,-0.1201128760952288,431.0,0.0,1.0,0,0,0,fa965213c9b5f521b702242f1705ab870930a79cc398ab01771868c25498b495
1,32,7,2.5,0.3,0.0025,0.94,-80.4626824890498,0.09919210769186648,6983.226224538651,-0.09919210769186648,335.0,0.0,0.0,1,0,0,407cc7c283dcdae2751b39f3566e2ebd8ddf5a4c88e84bced56acfd72509a259
1,33,7,2.5,0.3,0.0025,0.97,-80.83783549253575,0.09436811525399424,6622.028950796392,-0.09436811525399424,335.0,0.0,0.0,1,0,1,bdfa3fef3871f8bbd188a2ee0326489e224a49b5e4e06ca096633f92842938ee
1,34,7,2.5,0.3,0.005,0.94,-80.70176765129196,0.10067443762907391,7091.779624259082,-0.10067443762907391,335.0,0.0,0.0,0,0,0,58598efb97f3ff09383aea72d396b6805745f82eb7875eab95fd6489f3dd5a61
1,35,7,2.5,0.3,0.005,0.97,-80.99264881188539,0.09499767980504803,6675.1233280492315,-0.09499767980504803,335.0,0.0,0.0,0,0,0,aa4fed5caeaddcde10b9b605c581b7a4194ba57a174172463ef91c13b017c132
1,36,14,1.5,0.2,0.0025,0.94,-99.65063498976559,0.12007864028537918,8819.435453491233,-0.12007864028537918,442.0,0.0,1.0,0,0,0,a22c5193ab2673aadbfaba0dd1e46b59fc9bdaedd3cbd0f83a245ac06c994a95
1,37,14,1.5,0.2,0.0025,0.97,-102.69754888266583,0.12018351030816354,8770.878581017505,-0.12018351030816354,466.0,0.0,1.0,0,0,0,ecf3dce3f49e2faea9a1aaeea71bfdd75252ed32fc465173788e2864138e1618
1,38,14,1.5,0.2,0.005,0.94,-99.44596201883374,0.12001475550257912,8783.063256684229,-0.12001475550257912,440.0,0.0,1.0,0,0,0,0c20492fba377b8c7fd9d3705bd4e231b97af908f96a8895ed28b40f26033308
1,39,14,1.5,0.2,0.005,0.97,-102.73052500309967,0.12006657388456354,8701.95285915068,-0.12006657388456354,463.0,0.0,1.0,0,0,0,38edee8b85d745a64c4f3a0ca69596e16e0ce5ed791e871a5a3904fc651b3e2d
1,40,14,1.5,0.25,0.0025,0.94,-101.81065444756007,0.12001219333114077,8553.429789848526,-0.12001219333114077,392.0,0.0,1.0,0,0,0,64f2d5e4b6c2c2af640de09e1cc4c33ecfca9a3356cbd4788aebea0480b5a5f4
1,41,14,1.5,0.25,0.0025,0.97,-106.17701228634924,0.12017136071867951,8593.216041437307,-0.12017136071867951,439.0,0.0,1.0,0,0,0,a9feeaa2212e3cb079c7da613e52afe67e55e8b6387be41a2126ee04be6a6ee4
1,42,14,1.5,0.25,0.005,0.94,-101.81471252781294,0.12002094554554077,8553.874131543862,-0.12002094554554077,392.0,0.0,1.0,0,0,0,9b422134be3f388ff4274629ccd7ad5d42f177c4cbb6cdd908240f9265dc1eae
1,43,14,1.5,0.25,0.005,0.97,-106.17701228634924,0.12017136071867951,8593.216041437307,-0.12017136071867951,439.0,0.0,1.0,0,0,0,370c6338fc814d14a6abbcdb69ac74bf1c6b88e447220cbac867edd015b5068a
1,44,14,1.5,0.3,0.0025,0.94,-86.19560529574339,0.10510287269109964,7574.476155089532,-0.10510287269109964,358.0,0.0,0.0,0,0,0,b1d0bedde348f6e3032d7ed62bcc6fb8b5ca8cf948bae513d2afa05f9a08fdd9
1,45,14,1.5,0.3,0.0025,0.97,-85.63086689822573,0.09864079726283637,7052.395429720405,-0.09864079726283637,358.0,0.0,0.0,0,0,0,89b97c4ab4667518b6627b4e342f9c49c33df67d6200bc71a9f5b6b5d63f824c
1,46,14,1.5,0.3,0.005,0.94,-86.19560529574339,0.10510287269109964,7574.476155089532,-0.10510287269109964,358.0,0.0,0.0,0,0,0,4d14612f5e7bfd9628387604756d674b1765ffac87e69c911beac537d7f48877
1,47,14,1.5,0.3,0.005,0.97,-85.63086689822573,0.09864079726283637,7052.395429720405,-0.09864079726283637,358.0,0.0,0.0,0,0,0,1699fbd2ab1c47f770b7bb9a95d34aff1fe186a6205aaa5375ab066a30e73afa
1,48,14,2.0,0.2,0.0025,0.94,-101.80279089846809,0.12050910732298437,8669.998386275962,-0.12050910732298437,444.0,0.0,1.0,0,0,0,0318301a440e623ea74ad711b2186f2d2561584bc86fd42ffa8f288500e3e538
1,49,14,2.0,0.2,0.0025,0.97,-104.81020510485355,0.12017754306278217,8600.745422941141,-0.12017754306278217,461.0,0.0,1.0,0,0,0,2651188eb7c57746f557c303c2807545ba274422df64e81b8fd11124b66b57cc
1,50,14,2.0,0.2,0.005,0.94,-101.3750702658523,0.12042643036735712,8735.90159252338,-0.12042643036735712,432.0,0.0,1.0,0,0,0,852c7162e0c2a9dfb99f1233bf3e4a1a7944d23bfecb0414c3c4d0a2f867ca48
1,51,14,2.0,0.2,0.005,0.97,-104.43106882968624,0.12012513787216572,8641.6545142094,-0.12012513787216572,453.0,0.0,1.0,0,0,0,1fdba640cfb058da9af05ea1ee09807d82293a9c30f15e9be1ecef57232c0e7b
1,52,14,2.0,0.25,0.0025,0.94,-102.16178659204265,0.1202062427900179,8451.06831725324,-0.1202062427900179,391.0,0.0,1.0,0,0,0,1f469a7176b02b1a50249f162c7f2780ac9eb1a97ac4d8a2236ec98513a851f2
1,53,14,2.0,0.25,0.0025,0.97,-106.21877080555103,0.12003169409757497,8500.608173146578,-0.12003169409757497,437.0,0.0,1.0,0,0,0,7740a2f79fb617a49a355c542b00b52da4f9433b88052cfd468bc484cecb7903
1,54,14,2.0,0.25,0.005,0.94,-101.93271412674895,0.12022721889321786,8443.099649066671,-0.12022721889321786,387.0,0.0,1.0,0,0,0,48e2a5d88b321d31c7b415370de5ed6505a2af4175883ddb245fbdcf9dfaa1c6
1,55,14,2.0,0.25,0.005,0.97,-106.25186615381801,0.12016638182917505,8512.862662480662,-0.12016638182917505,437.0,0.0,1.0,0,0,0,0d879f3066dee8cd5366395ef46df4ac0a9ef42c20d07ad901d472931d8f3b3b
1,56,14,2.0,0.3,0.0025,0.94,-84.3856285910185,0.10455929063923575,7422.229252235027,-0.10455929063923575,353.0,0.0,0.0,0,0,0,2bf233ec4ea4de4f267c8cdf5c6ba09cb29b7c11eb86757c7fc1f5bc3daf6543
1,57,14,2.0,0.3,0.0025,0.97,-84.96179962018981,0.09814106336351691,6905.968559162213,-0.09814106336351691,353.0,0.0,0.0,0,0,0,f1cab7863818a192c5aee2b85952fe47864702a558c25b9a366393964e97dc08
1,58,14,2.0,0.3,0.005,0.94,-84.37683122163257,0.10466202368763566,7431.360063819381,-0.10466202368763566,353.0,0.0,0.0,0,0,0,e063275466558f7756c2905107e3e2052c5afe0b74ef13cd4ddf38a700aff568
1,59,14,2.0,0.3,0.005,0.97,-84.96974722932033,0.09815469631071705,6906.748904117507,-0.09815469631071705,353.0,0.0,0.0,0,0,0,870303223c20733093b3fb18fc4d4654ebabf2713c7030c93a44c3d2a69cb81b
1,60,14,2.5,0.2,0.0025,0.94,-104.10903922865876,0.12021338286336214,8542.728892483468,-0.12021338286336214,467.0,0.0,1.0,0,0,0,555eb7aaa280ce1145758d7bf6485cc967a9abb2d2145b2e34871dde0928486c
1,61,14,2.5,0.2,0.0025,0.97,-107.05085641682754,0.12035972477045231,8553.861438520304,-0.12035972477045231,482.0,0.0,1.0,0,0,0,98c843c1013e9da2874b13b52d4735e71efcce458980e1b2fa50c81de9da4e39
1,62,14,2.5,0.2,0.005,0.94,-100.11183863584293,0.12016375435015725,8543.568750371978,-0.12016375435015725,423.0,0.0,1.0,0,0,0,84133814ff0a4ff6cb5dcde8b1a9d94bb4809067d56784d1abf58d35d24ffe9a
1,63,14,2.5,0.2,0.005,0.97,-102.56640593588537,0.12006471976314659,8508.904982473203,-0.12006471976314659,442.0,0.0,1.0,0,0,0,e98942f6b7e4d21505596a223b40f1581ad8f3ba62bc766a77e09e60c579a622
1,64,14,2.5,0.25,0.0025,0.94,-102.34662023697354,0.12004074137349541,8349.080967518503,-0.12004074137349541,412.0,0.0,1.0,0,0,0,456e82ac470bb8bc5a7a4f268860bd55c806e61d57300f7d3841ce7e7ecf0ebd
1,65,14,2.5,0.25,0.0025,0.97,-99.77991191954247,0.12014955300176622,8401.016450645538,-0.12014955300176622,396.0,0.0,1.0,0,0,0,ea9ca1b6118e63cc3458720abd8c572aef6fea148669014dd6eea0dadf44a60e
1,66,14,2.5,0.25,0.005,0.94,-101.36624353859287,0.12012273983755661,8369.051781807313,-0.12012273983755661,391.0,0.0,1.0,0,0,0,32f98f51f2a03ee778b59644a00f37152dd0fd851e479d74f41e790bbbc87cb9
1,67,14,2.5,0.25,0.005,0.97,-104.15561620159984,0.12012541585252134,8362.658538991363,-0.12012541585252134,427.0,0.0,1.0,0,0,0,73f8afa5cd9f91643110e94d61b522661fd5b0d5cae9d106f6f3abf454b55d30
1,68,14,2.5,0.3,0.0025,0.94,-83.00396878865683,0.10417263822496625,7220.102876178287,-0.10417263822496625,349.0,0.0,0.0,0,0,0,ee56811b50ce5932b974187a8c1f109b767fcf9c4a1294fd7786cd437609cece
1,69,14,2.5,0.3,0.0025,0.97,-83.46487272385127,0.09852068746659481,6780.19864734842,-0.09852068746659481,349.0,0.0,0.0,0,0,0,5bba3e27aa18f0281e32ce8b9ed8cb6e16c4166ae984b49a84fedcfd5f0b7bf2
1,70,14,2.5,0.3,0.005,0.94,-83.37537698615411,0.10619762988842107,7352.341351585887,-0.10619762988842107,349.0,0.0,0.0,0,0,0,412912ceb37a3d0d4c377b39460233f72afd52f3748e1332bab382793270b487
1,71,14,2.5,0.3,0.005,0.97,-83.59737677248448,0.09921892925234865,6833.060897438347,-0.09921892925234865,349.0,0.0,0.0,0,0,0,7fcb07d5d84890312473467358539e52d504ebf7a875afc029a7a6942bdcd804
1,72,21,1.5,0.2,0.0025,0.94,-99.97024086591942,0.1201811161102545,8853.934630526008,-0.1201811161102545,444.0,0.0,1.0,0,0,0,56bdf0bf4722662d8e497f970d2c0edd328fa71d0197b52c65e3dfc8c8724496
1,73,21,1.5,0.2,0.0025,0.97,-104.2966383716183,0.12004751685864357,8773.011166587177,-0.12004751685864357,464.0,0.0,1.0,0,0,0,4487d4bb3081fba5f4e3582ce1c99d92f463bd1ffafe3810feb2a1e82d32f01d
1,74,21,1.5,0.2,0.005,0.94,-100.01458132192381,0.12012719191080812,8781.633145618209,-0.12012719191080812,439.0,0.0,1.0,0,0,0,9a9ae5a0282c14341f9808b959dc98be65bf08a7c4565c216dc7569b62509674
1,75,21,1.5,0.2,0.005,0.97,-104.207503636684,0.12016905710224346,8771.903407482838,-0.12016905710224346,464.0,0.0,1.0,0,0,0,ac9bfdee4bcdffb2ceb6bffda129e03489343f91844af50c92a60129e2be0649
1,76,21,1.5,0.25,0.0025,0.94,-101.51997151261801,0.12016289322920004,8669.717268538423,-0.12016289322920004,391.0,0.0,1.0,0,0,0,5f7ae2b7f304d3d33fd5dab1959eaef7f6acdd77ee9b92245bae3d302625e6df
1,77,21,1.5,0.25,0.0025,0.97,-105.4915523190458,0.12015703728485638,8658.22957363757,-0.12015703728485638,428.0,0.0,1.0,0,0,0,69295d50ab2b4ae0c06d6842d38a38e76cacb7043dbc7901cbdcd7b70d0c7240
1,78,21,1.5,0.25,0.005,0.94,-101.38975707514815,0.12000045607520005,8655.749992756177,-0.12000045607520005,390.0,0.0,1.0,0,0,0,694a76be8cda8f6fe6aeddd95cfe9224e1545340e459a1785bcf66cbb5cba30e
1,79,21,1.5,0.25,0.005,0.97,-105.4915523190458,0.12015703728485638,8658.22957363757,-0.12015703728485638,428.0,0.0,1.0,0,0,0,65a1a92137699ed0f05f88ed11543411a41340721c8bf4cf3e21395d7c4396d4
1,80,21,1.5,0.3,0.0025,0.94,-89.89214408598285,0.10923432099683128,7832.31833637478,-0.10923432099683128,376.0,0.0,0.0,0,0,0,8d662b22c970467f8e67584388ef216873634f7c8319d4eeed92f5eb02242df8
1,81,21,1.5,0.3,0.0025,0.97,-89.00903992891736,0.10167551622636806,7251.738692939652,-0.10167551622636806,376.0,0.0,0.0,0,0,0,055b211167757e7e2b56406d243d489654f5c14d8b3a06184c6fddecab0df387
1,82,21,1.5,0.3,0.005,0.94,-89.89199214079399,0.1092349264340311,7832.441987551748,-0.1092349264340311,376.0,0.0,0.0,0,0,0,8f6327793c76537b45ad43ba2a64b3ff1314fc4f31af79a60faa63003dc8eccc
1,83,21,1.5,0.3,0.005,0.97,-89.00903992891736,0.10167551622636806,7251.738692939652,-0.10167551622636806,376.0,0.0,0.0,0,0,0,e102412f2671292cdb2bbb0be62d3de77c744f10edeb210865ebdaec48cc478d
1,84,21,2.0,0.2,0.0025,0.94,-101.83367859638955,0.12029707274495016,8734.831680234542,-0.12029707274495016,447.0,0.0,1.0,0,0,0,75a3ae6d67c6b5fff3ba85f72b5260e8020257639c4350f6ca25bd515b20ccee
1,85,21,2.0,0.2,0.0025,0.97,-104.68723948563165,0.12002371689111169,8586.375388432585,-0.12002371689111169,460.0,0.0,1.0,0,0,0,c876a57e2ea8d4bec6b21aeb9fe948c3b83dbf5b99d209924ab4e6372f27cfb2
1,86,21,2.0,0.2,0.005,0.94,-100.05635388620443,0.12002160283632624,8734.89955894851,-0.12002160283632624,431.0,0.0,1.0,0,0,0,912db0528914a15a3c03d1e81bcc9667bad8445c28ab14de8bacf5ba1d3423ac
1,87,21,2.0,0.2,0.005,0.97,-103.48187305119998,0.12020718796631102,8635.008801300764,-0.12020718796631102,450.0,0.0,1.0,0,0,0,d01997f33ba5c5db51471f96a73d5160c0cf530092a9fbcd34b0da36fc2a278b
1,88,21,2.0,0.25,0.0025,0.94,-100.82715791396568,0.12013123500402656,8472.389994645097,-0.12013123500402656,386.0,0.0,1.0,0,0,0,e8379406bccabe41efe71840ab51440692cea31bd81b0689c52c341555932d62
1,89,21,2.0,0.25,0.0025,0.97,-104.44057514328135,0.12000217627396559,8512.36598115325,-0.12000217627396559,428.0,0.0,1.0,0,0,0,d959881fbe20c5aee454425e03ed2d819ed402743603191c4708c89619d27d97
1,90,21,2.0,0.25,0.005,0.94,-100.07726184583106,0.12009511926897953,8457.025912733816,-0.12009511926897953,382.0,0.0,1.0,0,0,0,d84f5ddc636a9d05208af48c088ea29ddd8b32be4c57bfdef365c509406deb29
1,91,21,2.0,0.25,0.005,0.97,-104.40276640596934,0.1200159161447657,8510.0614076967,-0.1200159161447657,427.0,0.0,1.0,0,0,0,762167f8f861465c7ee669dbf52a4a1c9464df9ed4c2f67cb24b233a59f18b65
1,92,21,2.0,0.3,0.0025,0.94,-86.79388201654385,0.10809112101723772,7702.583979244052,-0.10809112101723772,370.0,0.0,0.0,0,0,0,490c44c2c60f97fe33d9e97e497db4c51151ece2fd24212355bb99f397c68c09
1,93,21,2.0,0.3,0.0025,0.97,-87.28223723860663,0.1006716226742872,7150.055836468161,-0.1006716226742872,370.0,0.0,0.0,0,0,0,b6cf87fde32d4b65db39140e79387a8dc0f30e527b71694c019fec949234c15b
1,94,21,2.0,0.3,0.005,0.94,-86.79766486638677,0.10837872300843776,7725.991307250316,-0.10837872300843776,370.0,0.0,0.0,0,0,0,26f0f790a9a88b573020e6daf26e20393a71074b21452bdf51ecb8db5da95a17
1,95,21,2.0,0.3,0.005,0.97,-87.3015294523044,0.10072215521548733,7152.825196040461,-0.10072215521548733,370.0,0.0,0.0,0,0,0,7a078fa9933473edb521c119e4c6f8b64f2a306b08966fea28578c918a3046d2
1,96,21,2.5,0.2,0.0025,0.94,-104.0313556401488,0.12031139102921284,8657.478303350532,-0.12031139102921284,473.0,0.0,1.0,0,0,0,3b12a776eb73064e596f82a3e86a7935b47f1ee5e72fd25323fb264d2cc8c466
1,97,21,2.5,0.2,0.0025,0.97,-106.05617825967653,0.12016478313360834,8653.972924139269,-0.12016478313360834,484.0,0.0,1.0,0,0,0,fb047195f258f9c1bbbaf9ea0612cf2bc41ed2b03cf9270eedbaaf2819f5731e
1,98,21,2.5,0.2,0.005,0.94,-99.96402885454201,0.12030671253811942,8738.868035528913,-0.12030671253811942,425.0,0.0,1.0,0,0,0,241f887b095ae671da70cf4a60f64579dd360f85e8aa2ba5bebe915cf036afa5
1,99,21,2.5,0.2,0.005,0.97,-102.11297726960525,0.12014033278443115,8604.459724015962,-0.12014033278443115,442.0,0.0,1.0,0,0,0,8c5cc795aafbabb7bb547cf3e607958f20eaec88fb5b27c6afc1227233a94f5c
1,100,21,2.5,0.25,0.0025,0.94,-101.5355466221246,0.12008015616884837,8447.796676182217,-0.12008015616884837,412.0,0.0,1.0,0,0,0,f5098c4ee4d404f5b8779d1b617dc5adc3a4850ce1198f4ccef28bfae7c8dea9
1,101,21,2.5,0.25,0.0025,0.97,-98.9999831256164,0.12014764606128114,8350.74574656544,-0.12014764606128114,380.0,0.0,1.0,0,0,0,3cd41259fd221f9f9a1f4febfea86d43b8b7403fd05c207e7ecc0ff134b98b4d
1,102,21,2.5,0.25,0.005,0.94,-98.17975092573452,0.12033931858088709,8315.284562393188,-0.12033931858088709,374.0,0.0,1.0,0,0,0,b0c4160f48bfbcf368d6fc1695014cc7e25d11647d7d2daca62b2d2089ac9080
1,103,21,2.5,0.25,0.005,0.97,-103.28635990752218,0.12010490652521932,8505.852874758168,-0.12010490652521932,428.0,0.0,1.0,0,0,0,180334eb44fc0ac45869529a64088d2bf6cbcdbfd64081696c55d710634f7900
1,104,21,2.5,0.3,0.0025,0.94,-85.3562805058592,0.10652893958884813,7431.8976745763575,-0.10652893958884813,366.0,0.0,0.0,0,0,0,bcb8a6dddfb3e99f25a5650d1cb6f4afeaea858b90283a9b4d5c1d8bd5ce5c73
1,105,21,2.5,0.3,0.0025,0.97,-85.40452300112408,0.10035357687234103,6970.24976022551,-0.10035357687234103,366.0,0.0,0.0,0,0,0,aeb2add7e946c975a64647f257d5943d78f476fe7676ab640665ec7fd1517cc5
1,106,21,2.5,0.3,0.005,0.94,-85.6472593321273,0.10942869020329893,7623.357471339544,-0.10942869020329893,366.0,0.0,0.0,0,0,0,5a8c86f0eb7a238a99507037119f1d05999c232604a814b6e1403d986ee649e9
1,107,21,2.5,0.3,0.005,0.97,-85.54538145065065,0.10116959256139468,7019.584258339198,-0.10116959256139468,366.0,0.0,0.0,0,0,0,263555ceb42e8ccbe0557e77fd25f7c5994c1721262b019e1afed237a3ded8c4
2,0,7,1.5,0.2,0.0025,0.94,-89.73077847588219,0.12008987658841774,8603.943243204909,-0.12008987658841774,575.0,0.0,1.0,0,0,0,72b3d34e95fce65a57448957cb3572eb35cee8e1eb7385b34dcb958ad4252bec
2,1,7,1.5,0.2,0.0025,0.97,-92.16659393531893,0.12011091663408957,8588.742461625267,-0.12011091663408957,645.0,0.0,1.0,0,0,0,eb454935e1b506eef16ad440093d2421e01f24d73c427302f9337c927c28aff5
2,2,7,1.5,0.2,0.005,0.94,-89.34214625029944,0.1200604597768179,8570.086262445633,-0.1200604597768179,555.0,0.0,1.0,0,0,0,1def34ff26054ac4752187da0e46cdc2afdf57396ed1eff3c2e892a60c74ccd1
2,3,7,1.5,0.2,0.005,0.97,-91.87834641723455,0.12003708444638961,8600.207895504867,-0.12003708444638961,641.0,0.0,1.0,0,0,0,458b014130294e5623212ead139d8d80c6a66cfef9f3e61a650941b2dcc47795
2,4,7,1.5,0.25,0.0025,0.94,-90.00374472948214,0.12008348804827329,8837.874863804805,-0.12008348804827329,603.0,0.0,1.0,0,0,0,f288422dc55c3d715227d7f0117b7966e2b96c28ff4790ff95ed641fec691644
2,5,7,1.5,0.25,0.0025,0.97,-93.7769614708173,0.12000166607807328,8831.814283053427,-0.12000166607807328,674.0,0.0,1.0,0,0,0,f71da9a9d7fa163154074cee3f056eac3544b61f868a7c68e46a8e05a8c7ca6c
2,6,7,1.5,0.25,0.005,0.94,-89.77285315503505,0.12008456465547312,8859.050694567602,-0.12008456465547312,603.0,0.0,1.0,0,0,0,9ec2bef369ff8f0c64ae2237b5206afc76df7ce5b199d25ead7236d5101c316d
2,7,7,1.5,0.25,0.005,0.97,-93.69377449000977,0.1200781076792733,8847.346078075057,-0.1200781076792733,675.0,0.0,1.0,0,0,0,b0c8362d68075c5ddcd890975bae458352d7c0f9f6d5fca222e054af0e3e09aa
2,8,7,1.5,0.3,0.0025,0.94,-73.88396969693642,0.09351969061734067,6593.0670747869335,-0.0935153355915096,365.0,0.0,0.0,0,0,0,012001dfe07538487f22ce44f37af6eb3748a0ce9d15119d46fea983014d556b
2,9,7,1.5,0.3,0.0025,0.97,-74.25005603086547,0.08957895048517805,6274.375032004232,-0.08957524234752667,365.0,0.0,0.0,0,0,0,16fc272bdf5bc0bbc3f17ec831f90edfa28932d8e3ecfeeda402d2e211e69ea9
2,10,7,1.5,0.3,0.005,0.94,-73.88286125877963,0.09351911904248689,6593.6717567261185,-0.09351476401390979,365.0,0.0,0.0,0,0,0,43c163fbfeae85671ca7e919c1676513e95817ffeb7102bf696edab7c6c3813e
2,11,7,1.5,0.3,0.005,0.97,-74.24874662351539,0.08957832694851764,6275.032570997195,-0.08957461880832673,365.0,0.0,0.0,0,0,0,1aa317c46f2319b3cd32423681a548c6c344bdf3aea95fa4eb51d8deb1ee422d
2,12,7,2.0,0.2,0.0025,0.94,-91.47244929554,0.12003942379275012,8685.935028228469,-0.12003942379275012,635.0,0.0,1.0,0,0,0,bbc8913e2cfe81d85e60d2fe3b4999948fc47ae2fd4c94e784b90a917d80bd51
